X,Y,Mag
4883382.94,652748.12,55100.6786
4883382.91,652748.02,55100.5981
4883382.9,652747.91,55100.4576
4883382.87,652747.81,55100.271
4883382.85,652747.71,55100.1332
4883382.83,652747.61,55100.1437
4883382.8,652747.51,55100.3859
4883382.78,652747.42,55100.583
4883382.74,652747.32,55100.3826
4883382.71,652747.22,55100.1068
4883382.67,652747.12,55100.1055
4883382.63,652747.02,55100.0921
4883382.6,652746.93,55099.9442
4883382.56,652746.82,55099.9504
4883382.54,652746.73,55100.087
4883382.5,652746.64,55100.0627
4883382.47,652746.55,55100.031
4883382.44,652746.45,55100.224
4883382.42,652746.35,55100.2836
4883382.39,652746.26,55100.0827
4883382.37,652746.16,55099.9781
4883382.36,652746.07,55099.9128
4883382.33,652745.98,55099.7631
4883382.32,652745.89,55099.7379
4883382.31,652745.8,55099.7604
4883382.28,652745.72,55099.6985
4883382.27,652745.63,55099.7559
4883382.24,652745.55,55099.8838
4883382.22,652745.46,55099.8395
4883382.2,652745.37,55099.7675
4883382.17,652745.29,55099.8153
4883382.16,652745.19,55099.8069
4883382.13,652745.1,55099.7101
4883382.12,652745,55099.7046
4883382.11,652744.9,55099.7934
4883382.08,652744.8,55099.819
4883382.06,652744.7,55099.7585
4883382.04,652744.6,55099.7058
4883382.02,652744.51,55099.6316
4883382,652744.41,55099.4849
4883381.97,652744.31,55099.3552
4883381.95,652744.21,55099.2562
4883381.93,652744.11,55099.2069
4883381.92,652744,55099.4434
4883381.91,652743.89,55099.8569
4883381.9,652743.78,55099.8592
4883380.91,652743.88,55099.4522
4883380.92,652743.98,55099.6
4883380.93,652744.07,55099.7876
4883380.93,652744.19,55099.8433
4883380.96,652744.29,55099.8516
4883380.98,652744.4,55099.9185
4883380.99,652744.51,55099.99
4883381.01,652744.62,55100.0214
4883381.02,652744.74,55100.0391
4883381.03,652744.85,55100.0837
4883381.04,652744.97,55100.268
4883381.06,652745.08,55100.5354
4883381.06,652745.19,55100.5474
4883381.07,652745.3,55100.2289
4883381.1,652745.41,55099.9504
4883381.12,652745.51,55099.9737
4883381.15,652745.61,55100.1656
4883381.18,652745.72,55100.3181
4883381.22,652745.81,55100.4161
4883381.26,652745.92,55100.5054
4883381.3,652746.01,55100.5014
4883381.33,652746.11,55100.3443
4883381.36,652746.2,55100.2738
4883381.39,652746.3,55100.4745
4883381.41,652746.39,55100.6554
4883381.43,652746.49,55100.5628
4883381.45,652746.59,55100.3946
4883381.45,652746.69,55100.3615
4883381.46,652746.79,55100.4499
4883381.46,652746.89,55100.5915
4883381.48,652746.99,55100.643
4883381.48,652747.1,55100.5751
4883381.49,652747.19,55100.6448
4883381.5,652747.3,55100.8196
4883381.5,652747.38,55100.7307
4883381.51,652747.48,55100.4837
4883381.54,652747.57,55100.4426
4883381.55,652747.66,55100.6001
4883381.56,652747.75,55100.8555
4883381.57,652747.84,55101.0987
4883381.59,652747.93,55101.1087
4883381.6,652748.02,55100.9489
4883381.61,652748.1,55100.855
4883381.63,652748.19,55100.8032
4883381.64,652748.28,55100.8145
4883381.65,652748.37,55101.0384
4883381.68,652748.45,55101.3265
4883381.7,652748.55,55101.4493
4883381.73,652748.64,55101.4151
4883381.75,652748.72,55101.3054
4883381.79,652748.81,55101.1859
4883381.82,652748.9,55101.0686
4883381.85,652748.99,55100.9659
4883381.88,652749.07,55100.9871
4883381.91,652749.17,55101.1044
4883381.93,652749.26,55101.1696
4883381.95,652749.35,55101.2463
4883381.97,652749.45,55101.3302
4883381.99,652749.54,55101.2393
4883382.01,652749.64,55101.1387
4883382.01,652749.74,55101.1459
4883382.02,652749.83,55100.9884
4883382.03,652749.93,55100.9172
4883382.04,652750.02,55101.3718
4883382.05,652750.13,55101.8026
4883382.07,652750.22,55101.6434
4883382.09,652750.32,55101.3889
4883382.11,652750.42,55101.4954
4883382.13,652750.52,55101.6614
4883382.15,652750.61,55101.6269
4883382.16,652750.71,55101.5347
4883382.19,652750.81,55101.5219
4883382.2,652750.91,55101.5671
4883382.23,652751.01,55101.636
4883382.25,652751.11,55101.7244
4883382.28,652751.21,55101.7941
4883382.3,652751.32,55101.7989
4883382.32,652751.43,55101.7591
4883382.34,652751.53,55101.7032
4883382.36,652751.63,55101.6077
4883382.38,652751.75,55101.503
4883382.4,652751.85,55101.5027
4883382.43,652751.95,55101.6551
4883382.46,652752.06,55101.8266
4883382.49,652752.16,55101.8557
4883382.51,652752.27,55101.8239
4883382.54,652752.38,55101.821
4883382.56,652752.49,55101.7076
4883382.59,652752.6,55101.5155
4883382.61,652752.7,55101.4711
4883382.63,652752.81,55101.566
4883382.66,652752.92,55101.6776
4883382.68,652753.03,55101.7726
4883382.7,652753.13,55101.7738
4883382.72,652753.24,55101.6461
4883382.76,652753.33,55101.5195
4883382.78,652753.43,55101.4995
4883382.81,652753.53,55101.5535
4883382.83,652753.63,55101.633
4883382.87,652753.74,55101.7005
4883382.89,652753.83,55101.6504
4883382.92,652753.94,55101.4766
4883382.94,652754.04,55101.3957
4883382.97,652754.14,55101.4853
4883382.99,652754.25,55101.5484
4883383.01,652754.36,55101.514
4883383.04,652754.46,55101.506
4883383.06,652754.57,55101.5357
4883383.08,652754.67,55101.5307
4883383.1,652754.77,55101.5291
4883383.13,652754.88,55101.5553
4883383.15,652754.98,55101.54
4883383.16,652755.08,55101.5036
4883383.2,652755.18,55101.5564
4883383.23,652755.28,55101.6824
4883383.24,652755.39,55101.7146
4883383.26,652755.48,55101.6112
4883383.29,652755.58,55101.5368
4883383.31,652755.67,55101.5677
4883383.33,652755.77,55101.6677
4883383.34,652755.86,55101.8038
4883383.35,652755.97,55101.8336
4883383.37,652756.06,55101.6942
4883383.38,652756.17,55101.5723
4883383.39,652756.26,55101.5936
4883383.4,652756.38,55101.718
4883383.4,652756.47,55101.9107
4883383.41,652756.58,55102.0977
4883383.41,652756.67,55102.1255
4883383.43,652756.77,55101.9624
4883383.44,652756.86,55101.8221
4883383.45,652756.95,55101.9242
4883383.48,652757.05,55102.1681
4883383.49,652757.14,55102.2757
4883383.51,652757.22,55102.2188
4883383.53,652757.31,55102.1781
4883383.54,652757.41,55102.2006
4883383.55,652757.49,55102.1993
4883383.58,652757.58,55102.1769
4883383.59,652757.68,55102.2434
4883383.62,652757.77,55102.3804
4883383.64,652757.86,55102.4159
4883383.67,652757.96,55102.3158
4883383.68,652758.04,55102.1974
4883383.7,652758.13,55102.1242
4883383.73,652758.23,55102.1172
4883383.75,652758.32,55102.1687
4883383.78,652758.41,55102.2012
4883383.8,652758.51,55102.1897
4883383.82,652758.6,55102.1827
4883383.84,652758.69,55102.1373
4883383.86,652758.78,55102.0088
4883383.88,652758.87,55101.9129
4883383.9,652758.96,55101.899
4883383.92,652759.05,55101.817
4883383.94,652759.14,55101.6669
4883383.96,652759.23,55101.6389
4883383.97,652759.33,55101.6931
4883383.99,652759.42,55101.6265
4883384.01,652759.51,55101.419
4883384.03,652759.61,55101.1739
4883384.04,652759.72,55101.0071
4883384.05,652759.81,55100.9992
4883384.08,652759.92,55101.0353
4883384.1,652760.01,55100.9248
4883384.12,652760.12,55100.7509
4883384.13,652760.21,55100.701
4883384.15,652760.32,55100.6772
4883384.17,652760.41,55100.5407
4883384.19,652760.51,55100.414
4883384.2,652760.6,55100.4285
4883384.22,652760.7,55100.4838
4883384.24,652760.79,55100.4148
4883384.26,652760.9,55100.2425
4883384.28,652760.99,55100.1481
4883384.29,652761.09,55100.2467
4883384.32,652761.18,55100.4299
4883384.33,652761.28,55100.4853
4883384.36,652761.38,55100.3591
4883384.37,652761.48,55100.1901
4883384.38,652761.58,55100.1032
4883384.41,652761.67,55100.0897
4883384.42,652761.77,55100.1465
4883384.43,652761.86,55100.2595
4883384.46,652761.97,55100.2709
4883384.47,652762.06,55100.1453
4883384.5,652762.16,55100.0718
4883384.51,652762.26,55100.1441
4883384.52,652762.36,55100.2684
4883384.54,652762.46,55100.2612
4883384.55,652762.56,55100.0591
4883384.56,652762.66,55099.8943
4883384.58,652762.76,55099.9313
4883384.59,652762.85,55100.0028
4883384.61,652762.95,55099.9525
4883384.63,652763.04,55099.8631
4883384.64,652763.15,55099.8456
4883384.67,652763.24,55099.8524
4883384.69,652763.34,55099.8911
4883384.71,652763.43,55100.0443
4883384.73,652763.53,55100.1389
4883384.76,652763.63,55100.0329
4883384.79,652763.73,55099.9359
4883384.81,652763.83,55099.9613
4883384.84,652763.94,55100.0099
4883384.86,652764.04,55100.0689
4883384.88,652764.14,55100.1184
4883384.9,652764.26,55100.0839
4883384.92,652764.36,55099.9809
4883384.95,652764.46,55099.8813
4883384.97,652764.57,55099.8463
4883384.99,652764.68,55099.8631
4883385.01,652764.79,55099.8221
4883385.04,652764.88,55099.7253
4883385.05,652764.99,55099.7107
4883385.08,652765.09,55099.7716
4883385.09,652765.19,55099.7917
4883385.11,652765.28,55099.7547
4883385.14,652765.39,55099.704
4883385.15,652765.48,55099.6491
4883385.18,652765.57,55099.5817
4883385.2,652765.67,55099.5521
4883385.21,652765.75,55099.6032
4883385.23,652765.85,55099.6359
4883385.24,652765.94,55099.5605
4883385.25,652766.03,55099.4885
4883385.27,652766.13,55099.577
4883385.28,652766.23,55099.7867
4883385.29,652766.32,55099.9814
4883385.32,652766.42,55100.086
4883385.34,652766.52,55100.0214
4883385.36,652766.62,55099.8182
4883385.38,652766.72,55099.6835
4883385.39,652766.82,55099.7726
4883385.42,652766.92,55100.0728
4883385.43,652767.01,55100.3243
4883385.46,652767.12,55100.2284
4883385.47,652767.21,55099.988
4883385.49,652767.32,55100.0203
4883385.51,652767.42,55100.2537
4883385.53,652767.52,55100.3663
4883385.56,652767.63,55100.2863
4883385.59,652767.73,55100.2294
4883385.62,652767.84,55100.3782
4883385.64,652767.93,55100.5193
4883385.67,652768.03,55100.47
4883385.68,652768.13,55100.4596
4883385.7,652768.23,55100.5364
4883385.72,652768.33,55100.4867
4883385.74,652768.43,55100.3772
4883385.76,652768.54,55100.3824
4883385.77,652768.64,55100.3892
4883385.79,652768.75,55100.1353
4883385.81,652768.86,55099.6362
4883385.82,652768.98,55099.3435
4883385.83,652769.09,55099.4846
4883385.85,652769.2,55099.6508
4883385.87,652769.31,55099.5788
4883385.89,652769.43,55099.4042
4883385.91,652769.53,55099.1506
4883385.94,652769.65,55098.913
4883385.97,652769.77,55098.9099
4883386,652769.87,55099.0352
4883386.02,652769.98,55099.0624
4883386.05,652770.08,55099.0103
4883386.08,652770.2,55098.916
4883386.1,652770.3,55098.73
4883386.13,652770.41,55098.5789
4883386.16,652770.52,55098.639
4883386.18,652770.63,55098.7373
4883386.21,652770.75,55098.644
4883386.23,652770.85,55098.5318
4883386.27,652770.95,55098.5846
4883386.29,652771.06,55098.6712
4883386.32,652771.17,55098.7029
4883386.35,652771.27,55098.7515
4883386.38,652771.37,55098.7796
4883386.41,652771.47,55098.7217
4883386.44,652771.57,55098.6833
4883386.46,652771.67,55098.7353
4883386.49,652771.77,55098.7864
4883386.51,652771.87,55098.7398
4883386.53,652771.97,55098.6088
4883386.56,652772.07,55098.5392
4883385.48,652772.31,55098.6733
4883385.45,652772.2,55098.7299
4883385.43,652772.08,55098.907
4883385.39,652771.97,55099.0373
4883385.37,652771.85,55098.8647
4883385.34,652771.74,55098.6224
4883385.3,652771.63,55098.6233
4883385.28,652771.52,55098.7109
4883385.24,652771.4,55098.7501
4883385.21,652771.29,55098.7738
4883385.17,652771.17,55098.7015
4883385.14,652771.05,55098.6464
4883385.1,652770.93,55098.7837
4883385.06,652770.82,55098.8671
4883385.04,652770.69,55098.7184
4883385,652770.58,55098.5957
4883384.98,652770.46,55098.5662
4883384.95,652770.35,55098.4606
4883384.93,652770.23,55098.4549
4883384.91,652770.13,55098.6626
4883384.89,652770.01,55098.745
4883384.88,652769.9,55098.6222
4883384.85,652769.79,55098.6304
4883384.83,652769.68,55098.8294
4883384.81,652769.57,55098.8975
4883384.79,652769.46,55098.7629
4883384.76,652769.36,55098.7784
4883384.75,652769.26,55099.0704
4883384.73,652769.16,55099.361
4883384.71,652769.06,55099.4671
4883384.7,652768.97,55099.403
4883384.69,652768.87,55099.2124
4883384.67,652768.78,55099.0755
4883384.66,652768.68,55099.1771
4883384.63,652768.59,55099.3488
4883384.62,652768.49,55099.3866
4883384.61,652768.4,55099.4099
4883384.57,652768.3,55099.4999
4883384.56,652768.2,55099.5303
4883384.53,652768.12,55099.4552
4883384.51,652768.02,55099.4008
4883384.49,652767.93,55099.4207
4883384.47,652767.83,55099.4178
4883384.45,652767.73,55099.4094
4883384.43,652767.64,55099.4182
4883384.42,652767.55,55099.34
4883384.41,652767.46,55099.2981
4883384.38,652767.37,55099.4133
4883384.37,652767.28,55099.4707
4883384.36,652767.19,55099.466
4883384.34,652767.11,55099.5686
4883384.32,652767.02,55099.5311
4883384.3,652766.94,55099.2089
4883384.27,652766.86,55099.0007
4883384.26,652766.78,55099.0882
4883384.25,652766.69,55099.2153
4883384.21,652766.59,55099.2802
4883384.2,652766.51,55099.3266
4883384.18,652766.42,55099.3162
4883384.16,652766.32,55099.2914
4883384.15,652766.23,55099.3405
4883384.12,652766.13,55099.4256
4883384.1,652766.04,55099.4898
4883384.07,652765.94,55099.4831
4883384.04,652765.85,55099.3116
4883384.01,652765.75,55099.0794
4883383.99,652765.65,55099.0458
4883383.96,652765.56,55099.2214
4883383.94,652765.46,55099.4763
4883383.93,652765.38,55099.7359
4883383.91,652765.28,55099.7979
4883383.9,652765.18,55099.5642
4883383.89,652765.09,55099.3325
4883383.88,652764.99,55099.3339
4883383.87,652764.9,55099.3821
4883383.87,652764.79,55099.3412
4883383.85,652764.69,55099.3938
4883383.84,652764.59,55099.555
4883383.83,652764.49,55099.6338
4883383.81,652764.38,55099.661
4883383.81,652764.28,55099.7103
4883383.8,652764.18,55099.7201
4883383.78,652764.08,55099.7263
4883383.78,652763.98,55099.8773
4883383.76,652763.87,55100.112
4883383.74,652763.78,55100.081
4883383.73,652763.67,55099.7879
4883383.72,652763.58,55099.6951
4883383.69,652763.47,55099.8156
4883383.68,652763.38,55099.7817
4883383.67,652763.27,55099.6753
4883383.64,652763.18,55099.7366
4883383.62,652763.08,55099.8328
4883383.6,652762.97,55099.8208
4883383.58,652762.87,55099.7818
4883383.57,652762.77,55099.7361
4883383.54,652762.68,55099.6537
4883383.53,652762.58,55099.6575
4883383.5,652762.49,55099.8102
4883383.48,652762.39,55099.9126
4883383.47,652762.3,55099.8396
4883383.44,652762.21,55099.7442
4883383.43,652762.1,55099.763
4883383.4,652762.01,55099.9081
4883383.39,652761.92,55100.095
4883383.37,652761.82,55100.1286
4883383.35,652761.73,55099.9778
4883383.33,652761.64,55099.8739
4883383.31,652761.54,55099.9588
4883383.29,652761.45,55100.0779
4883383.27,652761.35,55100.07
4883383.24,652761.26,55100.0265
4883383.22,652761.16,55100.048
4883383.19,652761.07,55100.0947
4883383.18,652760.96,55100.1378
4883383.15,652760.86,55100.1685
4883383.13,652760.76,55100.2045
4883383.12,652760.65,55100.298
4883383.09,652760.56,55100.3697
4883383.07,652760.46,55100.329
4883383.07,652760.36,55100.2973
4883383.04,652760.27,55100.3524
4883383.03,652760.17,55100.431
4883383,652760.09,55100.4976
4883382.99,652759.99,55100.5322
4883382.97,652759.89,55100.5765
4883382.94,652759.8,55100.6266
4883382.92,652759.7,55100.5829
4883382.89,652759.61,55100.5122
4883382.88,652759.51,55100.5278
4883382.85,652759.41,55100.5792
4883382.84,652759.31,55100.665
4883382.83,652759.21,55100.8415
4883382.81,652759.11,55100.9852
4883382.8,652759.01,55100.9767
4883382.79,652758.9,55100.968
4883382.77,652758.79,55101.087
4883382.76,652758.68,55101.1777
4883382.75,652758.58,55101.1909
4883382.73,652758.47,55101.2662
4883382.71,652758.37,55101.3012
4883382.69,652758.27,55101.2154
4883382.68,652758.16,55101.2223
4883382.67,652758.05,55101.3637
4883382.65,652757.95,55101.5307
4883382.63,652757.84,55101.6875
4883382.6,652757.74,55101.6238
4883382.59,652757.64,55101.2896
4883382.57,652757.53,55101.1284
4883382.55,652757.44,55101.2907
4883382.53,652757.33,55101.4805
4883382.51,652757.23,55101.7186
4883382.5,652757.13,55101.9904
4883382.49,652757.03,55101.9711
4883382.47,652756.93,55101.8295
4883382.45,652756.83,55101.8613
4883382.44,652756.72,55101.7466
4883382.41,652756.62,55101.4034
4883382.39,652756.52,55101.2885
4883382.36,652756.42,55101.4591
4883382.34,652756.32,55101.6163
4883382.32,652756.22,55101.7107
4883382.3,652756.12,55101.7999
4883382.28,652756.02,55101.8215
4883382.25,652755.91,55101.7614
4883382.24,652755.81,55101.761
4883382.21,652755.71,55101.8453
4883382.2,652755.61,55101.83
4883382.19,652755.51,55101.7243
4883382.16,652755.41,55101.7089
4883382.15,652755.31,55101.7655
4883382.12,652755.21,55101.79
4883382.1,652755.12,55101.7745
4883382.09,652755.01,55101.7348
4883382.06,652754.92,55101.6925
4883382.04,652754.82,55101.6761
4883382.01,652754.72,55101.6878
4883381.99,652754.61,55101.7205
4883381.97,652754.52,55101.79
4883381.96,652754.42,55101.9166
4883381.94,652754.32,55101.9881
4883381.91,652754.22,55101.8914
4883381.89,652754.12,55101.8284
4883381.86,652754.02,55101.8979
4883381.84,652753.92,55101.8931
4883381.81,652753.83,55101.8588
4883381.79,652753.73,55101.8325
4883381.76,652753.63,55101.6898
4883381.75,652753.54,55101.673
4883381.73,652753.45,55101.905
4883381.71,652753.36,55102.0427
4883381.69,652753.27,55102.0256
4883381.68,652753.18,55102.1003
4883381.65,652753.08,55102.2181
4883381.64,652753,55102.2126
4883381.63,652752.9,55102.1654
4883381.62,652752.8,55102.1755
4883381.61,652752.71,55102.1891
4883381.6,652752.62,55102.2035
4883381.59,652752.53,55102.2777
4883381.58,652752.44,55102.3499
4883381.57,652752.34,55102.3487
4883381.55,652752.25,55102.345
4883381.55,652752.16,55102.3813
4883381.53,652752.06,55102.3926
4883381.52,652751.97,55102.3761
4883381.5,652751.89,55102.4036
4883381.49,652751.8,55102.4836
4883381.48,652751.71,55102.5265
4883381.46,652751.62,55102.4881
4883381.45,652751.53,55102.5193
4883381.44,652751.43,55102.689
4883381.42,652751.34,55102.6598
4883381.41,652751.23,55102.2232
4883381.4,652751.14,55101.869
4883381.37,652751.03,55102.0138
4883381.36,652750.93,55102.2887
4883381.34,652750.82,55102.3356
4883381.33,652750.71,55102.2887
